time;n_reports;rssi;rsrp;power;pl;cfo;dl_mcs;dl_snr;dl_turbo;dl_brate;dl_bler;ul_ta;ul_mcs;ul_buff;ul_brate;ul_bler;rf_o;rf_u;rf_l;is_attached
127;127;-54;-69;-20.782469;6360.731934;7.0;17;1.0;713;0;4.2;14;0.0;13583.715820;0;0.0;0.0;0.0;1.0
128;128;-54;-68;-20.863568;6358.053223;7.0;17;1.0;713;0;4.2;14;0.0;13584.791016;0;0.0;2.0;1.0;1.0
129;129;-54;-68;-20.894468;6354.762207;7.0;17;1.0;713;0;4.2;14;0.0;13583.104492;0;0.0;0.0;0.0;1.0
130;130;-54;-68;-20.951668;6352.522949;7.0;17;1.0;713;0;4.2;14;0.0;13580.725586;0;0.0;1.0;3.0;1.0
131;131;-54;-68;-20.860468;6349.758301;7.0;17;1.0;713;0;4.2;14;0.0;13586.450195;0;0.0;0.0;0.0;1.0
132;132;-54;-69;-20.836769;6347.550781;7.0;17;1.0;713;0;4.2;14;0.0;13578.563477;0;0.0;0.0;0.0;1.0
133;133;-54;-68;-20.91568;6342.604004;7.0;17;1.0;713;0;4.2;14;0.0;13581.540039;0;0.0;0.0;0.0;1.0
134;134;-53;-68;-18.844668;6337.888184;9.8;17;4.2;713;99;4.2;15;0.0;12806.625000;38;2.0;6.0;293;1.0
135;135;-53;-68;-21.00668;6334.940918;10;17;4.5;713;99;4.2;14;0.0;13585.008789;0;0.0;3.0;8.0;1.0
136;136;-53;-68;-21.040168;6332.329590;12;17;7.1;713;99;4.2;14;0.0;13587.267578;0;0.0;6.0;41;1.0
137;137;-53;-68;-21.01268;6329.394531;13;17;8.0;712;99;4.2;14;0.0;13573.605469;0;0.0;11;131;1.0
138;138;-53;-68;-20.978868;6326.895996;13;17;8.0;713;99;4.2;14;0.0;13580.004883;0;0.0;2.0;3.0;1.0
139;139;-53;-68;-21.022868;6324.596191;10;17;4.8;713;99;4.2;14;0.0;13581.132812;0;0.0;0.0;0.0;1.0
140;140;-53;-68;-21.01768;6320.284668;10;17;4.5;713;99;4.2;14;0.0;13580.276367;0;0.0;0.0;0.0;1.0
141;141;-53;-68;-20.944568;6317.670898;13;17;7.7;712;99;4.2;14;0.0;13575.099609;0;0.0;6.0;36;1.0
142;142;-53;-68;-21.095668;6316.016113;10;17;4.8;712;99;4.2;14;0.0;13447.920898;0;0.0;3.0;8.0;1.0
143;143;-53;-68;-20.877168;6312.341797;10;17;4.5;713;99;4.2;14;0.0;13578.360352;0;0.0;2.0;20;1.0
144;144;-53;-68;-20.919968;6309.108398;13;17;7.5;713;99;4.2;14;0.0;13581.146484;0;0.0;5.0;58;1.0
145;145;-53;-68;-20.891368;6307.591309;10;17;4.8;713;99;4.2;14;0.0;13578.822266;0;0.0;0.0;0.0;1.0
146;146;-53;-68;-20.914468;6304.332031;10;17;4.5;712;99;4.2;14;0.0;13575.317383;0;0.0;1.0;12;1.0
147;147;-54;-68;-20.917768;6302.283691;13;17;7.6;713;93;4.2;14;0.0;13586.463867;0;0.0;0.0;0.0;1.0
148;148;-54;-68;-20.887668;6298.593750;10;17;4.8;713;0;4.2;14;0.0;13578.251953;0;0.0;0.0;0.0;1.0
149;149;-54;-68;-20.918368;6296.052734;7.3;17;1.3;712;0;4.2;14;0.0;13576.186523;0;0.0;0.0;0.0;1.0
150;150;-54;-68;-20.935768;6292.855957;7.0;17;1.0;712;0;4.2;14;0.0;13576.621094;0;0.0;0.0;0.0;1.0
151;151;-54;-68;-20.958368;6288.866699;7.0;17;1.0;713;0;4.2;14;0.0;13580.548828;0;0.0;0.0;0.0;1.0
152;152;-54;-68;-20.952968;6285.461426;7.0;17;1.0;712;0;4.2;14;0.0;13575.996094;0;0.0;0.0;0.0;1.0
